,ListOrdersController,SendOrderConfirmationEmailAdvice,OrderFormController,ViewOrderController,ListOrders(jsp),ViewOrder(jsp),NewOrderForm(jsp),ShippingForm(jsp),ConfirmOrder(jsp),OrderDao,LineItem,OrderValidator,Order,OrderService,OrderServiceClient,JaxRpcOrderService,OrderForm,Sequence,SqlMapSequenceDao,SqlMapOrderDao,sequence(table),lineitem(table),orders(table),orderstatus(table),AccountDao,AccountValidator,Account,SignonInterceptor,UserSession,SignonController,AccountFormController,AccountForm,SqlMapAccountDao,SignoffController,account(table),profile(table),signon(table),bannerdata(table),EditAccountForm(jsp),SignonForm(jsp),IncludeAccountFields(jsp),IncludeMyList(jsp),Cart,CartItem,RemoveItemFromCartController,UpdateCartQuantitiesController,ViewCartController,AddItemToCartController,Cart(jsp),Checkout(jsp),CategoryDao,ProductDao,Product,Category,ViewItemController,ViewCategoryController,ViewProductController,SearchProductsController,SqlMapCategoryDao,SqlMapProductDao,category(table),SearchProducts(jsp),Category(jsp),Item(jsp),Product(jsp),ItemDao,product(table),item(table),inventory(table),supplier(table),Item,SqlMapItemDao,index(jsp),PetStoreFacade,PetStoreImpl,Error(jsp),IncludeBanner(jsp),IncludeBottom(jsp),IncludeQuickHeader(jsp),IncludeTop(jsp),index(html),help(html),OracleSequenceDao,MsSqlOrderDao
Product(jsp),-6.966948917329963,-4.2308979133113,-5.019831498210611,-4.1810249143227685,-6.966948917329963,-4.1810249143227685,-5.019831498210611,-12.897571206371694,-2.9334012721549207,-4.1810249143227685,-12.594251941973754,-9.28643846164845,-4.1810249143227685,-4.1810249143227685,-12.27598086849173,-5.3884844387355635,-5.019831498210611,-4.356724780124421,-4.356724780124421,-4.1810249143227685,-4.356724780124421,-12.594251941973754,-6.966948917329963,-3.9814207597950237,-5.774062848504335,-9.379913518556688,-5.774062848504335,-4.113907447828316,5.638578540933516,-2.577940588901342,-6.2290986252224325,-6.2290986252224325,-5.774062848504335,-7.25369299768364,-5.774062848504335,-5.7718672004299405,-2.577940588901342,-2.327986300238938,-8.982965150500108,-3.5877911745745625,-7.310549360723418,-6.223530278716267,-2.3384909807524874,-8.964099639787504,-8.226722821305483,-11.956798283780545,-2.3384909807524874,-8.964099639787504,-2.3384909807524874,-9.32782960867789,21.763397796925894,-13.644660940672615,-23.999999999999986,21.763397796925894,37.40574805802625,36.40805873759852,1.0000000000000142,23.692524616459647,21.763397796925894,-13.644660940672615,21.763397796925894,23.692524616459647,36.40805873759852,37.40574805802625,1.0000000000000142,16.273261517507535,-20.132486540518695,22.76108711735362,13.553013889326241,-14.791627795742523,16.273261517507535,16.273261517507535,-7.697863723636601,15.134893076628238,12.783539073020266,0.0,-5.685237133687783,18.340691172621774,-8.463689616745878,18.776469721283732,-7.697863723636601,0.0,-4.682856925519411,-5.948567874272825
ItemDao,21.718802868358644,-11.382655619254098,19.051585648007503,19.485077888089183,21.718802868358644,19.485077888089183,19.051585648007503,-10.407627776892193,20.896716910372653,19.485077888089183,-20.13248654051871,18.014235468909526,19.485077888089183,-9.382435571392108,-7.326822496012465,-16.08784996903504,19.051585648007503,22.291585863879053,22.291585863879053,19.485077888089183,22.291585863879053,-20.13248654051871,21.718802868358644,18.28786014219898,11.408785198218936,-10.213453604249821,24.32970400835913,13.991004498276276,31.370384775286126,-5.374551201888502,-9.857036654202783,-9.857036654202783,11.408785198218936,-4.325132332858249,11.408785198218936,20.29765569843801,15.037863321304648,15.922351391786112,-12.934362254831784,14.570255017458368,-5.295840558529393,27.334293520989235,28.021790560430546,3.4650804846397207,-4.283011042516623,9.719768954560148,28.021790560430546,-8.492235102265287,16.06447497352554,12.119811655547164,8.550408751601672,7.818162581219395,30.707018247248186,8.550408751601672,-20.13248654051871,17.005507687889814,16.273261517507535,19.275151870884272,8.550408751601672,7.818162581219395,8.550408751601672,19.275151870884272,17.005507687889814,-20.13248654051871,16.273261517507535,1.0000000000000142,20.73908139135959,-8.175170953613701,38.34567787866864,-8.246234617737347,1.0000000000000142,1.0000000000000142,-7.059921932893469,30.803059058721544,28.059926248586905,0.0,16.047606541656457,26.265821666033254,-1.7238038993557074,41.768050250729885,-7.059921932893469,0.0,-7.178047955749719,-10.080191806193085
product(table),-6.966948917329963,-4.2308979133113,-5.019831498210611,-4.1810249143227685,-6.966948917329963,-4.1810249143227685,-5.019831498210611,-12.897571206371694,-2.9334012721549207,-4.1810249143227685,-12.594251941973754,-9.28643846164845,-4.1810249143227685,-4.1810249143227685,-12.27598086849173,-5.3884844387355635,-5.019831498210611,-4.356724780124421,-4.356724780124421,-4.1810249143227685,-4.356724780124421,-12.594251941973754,-6.966948917329963,-3.9814207597950237,14.638351674688813,19.487599940924603,27.559270484829007,16.29850707536483,23.939848730155454,26.28957287057995,22.63841483425886,22.63841483425886,14.638351674688813,21.61382046179765,14.638351674688813,14.640547322763208,17.834473934291807,18.084428222954212,19.88454830898118,16.824623348618587,21.556964098757874,22.643983180765023,18.07392354244066,11.448314883405645,20.640790638175808,16.910715175700744,18.07392354244066,19.90341381969379,26.529022478728805,-9.32782960867789,27.232887783984822,-8.175170953613687,-5.6987298107780475,27.232887783984822,16.273261517507535,15.275572197079812,-20.132486540518695,2.5600380759409376,27.232887783984822,-8.175170953613687,27.232887783984822,2.5600380759409376,15.275572197079812,16.273261517507535,-20.132486540518695,20.73908139135959,1.0000000000000284,28.230577104412546,18.018833763178293,-14.791627795742523,20.73908139135959,20.73908139135959,21.16964973584469,33.436163265850176,31.084809262242203,28.86751345948129,35.13959191269851,22.806511046473826,-8.463689616745878,37.07773991050567,-7.697863723636601,0.0,-4.682856925519411,-5.948567874272825
item(table),-7.148710591122645,-11.382655619254098,-9.81592781147379,-9.382435571392108,-7.148710591122645,-9.382435571392108,-9.81592781147379,-10.407627776892193,-7.970796549108638,-9.382435571392108,-49.0,-10.853277990571767,-9.382435571392108,-9.382435571392108,-7.326822496012465,-16.08784996903504,-9.81592781147379,-6.575927595602238,-6.575927595602238,-9.382435571392108,-6.575927595602238,-49.0,-7.148710591122645,-10.57965331728231,-9.003629324974213,-10.213453604249821,11.408785198218936,-6.421410024916873,23.42445364539156,-5.374551201888502,-9.857036654202783,-9.857036654202783,-9.003629324974213,-4.325132332858249,-9.003629324974213,-0.1147588247551375,-5.374551201888502,-4.490063131407038,-12.934362254831784,-5.84215950573478,-5.295840558529393,33.82211912083531,12.196961514044242,-12.359748561746585,2.204814557329456,16.207594554406228,12.196961514044242,-2.0044095024192075,22.552300573371618,-16.747701803934127,13.137994228408516,12.405748058026239,22.76108711735362,13.137994228408516,-13.64466094067263,23.493333287735894,22.76108711735362,25.76297747073035,13.137994228408516,12.405748058026239,13.137994228408516,25.76297747073035,23.493333287735894,-13.64466094067263,22.76108711735362,-8.175170953613701,28.230577104412546,0.9999999999999858,29.17050692505492,-8.246234617737347,-8.175170953613701,-8.175170953613701,-7.059921932893469,22.857127928826976,20.113995118692337,0.0,20.6351920184633,13.34490285589306,-1.7238038993557074,33.82211912083531,-7.059921932893469,0.0,-7.178047955749719,-10.080191806193085
inventory(table),11.499497045296,-7.526096809496299,22.59957699268106,18.38420526300876,11.499497045296,18.38420526300876,22.59957699268106,-12.525926250137038,20.518941757707005,18.38420526300876,17.21319133814991,21.1216190117541,18.38420526300876,-10.483308196472532,-12.783211008182501,-10.67567632276741,22.59957699268106,25.321246308308428,25.321246308308428,18.38420526300876,25.321246308308428,17.21319133814991,11.499497045296,21.34358622667123,11.375992730678444,-7.0732906665700375,24.296911540818638,14.890903273299445,31.828514628562218,-3.4915642182614834,-6.116009998325695,-6.116009998325695,11.375992730678444,-5.652715723161771,11.375992730678444,19.157697981443278,16.920850304931665,19.2282744419018,-11.15858410122921,21.050426905962553,-6.366528362822849,26.767538757503296,36.76125347777638,31.256348153084275,17.967224086260252,13.438915684020998,36.76125347777638,19.299032566179264,24.80393789087137,18.43270775878463,15.955268871317204,5.097914953038099,27.98677061906689,15.955268871317204,17.21319133814991,24.410367807605347,13.553013889326241,14.171122829261423,15.955268871317204,5.097914953038099,15.955268871317204,14.171122829261423,24.410367807605347,17.21319133814991,13.553013889326241,38.34567787866864,18.018833763178293,29.17050692505492,1.0000000000000142,-13.321408943739808,38.34567787866864,38.34567787866864,-8.87272250320266,32.40131910944325,29.18500835133255,0.0,18.19238192676899,27.934905239594165,-4.859450820705144,41.20129548724394,-8.87272250320266,0.0,-1.9997438960496345,-5.394308162881981
supplier(table),-10.351054458819085,-5.53341894952749,-7.141242041610932,-7.7138680901160175,-10.351054458819085,-7.7138680901160175,-7.141242041610932,-13.960154989230517,-7.808446085349815,-7.7138680901160175,-8.246234617737347,-10.691564228553556,-7.7138680901160175,-7.7138680901160175,-12.519543223857744,-3.850498595611082,-7.141242041610932,-2.4889415494709577,-2.4889415494709577,-7.7138680901160175,-2.4889415494709577,-8.246234617737347,-10.351054458819085,-7.632790453949097,-1.672435564879828,-6.5618714625292345,-1.672435564879828,-3.8585178467318344,-12.435722346215508,1.121492967018009,-3.167994619816484,-3.167994619816484,-1.672435564879828,-3.481335924395051,-1.672435564879828,-1.8700248132047441,1.121492967018009,2.774898348997006,-2.1031928158712017,-3.3867108685805025,-5.202103872445109,-4.653158145536512,-2.3892501272030713,-6.444566533997564,-7.782921642441822,-8.408523046017784,-2.3892501272030713,-6.444566533997564,-2.3892501272030713,-4.706228585520536,-5.838631294157116,-14.791627795742523,-14.791627795742523,-5.838631294157116,-8.246234617737347,-5.838631294157116,-14.791627795742523,-15.05517121564944,-5.838631294157116,-14.791627795742523,-5.838631294157116,-15.05517121564944,-5.838631294157116,-8.246234617737347,-14.791627795742523,-8.246234617737347,-14.791627795742523,-8.246234617737347,-13.321408943739808,-49.0,-8.246234617737347,-8.246234617737347,-6.501857459943965,-6.553004171390633,-9.286796298589936,0.0,-0.833199871266217,-5.946777257347679,-2.9258428272502472,-4.653158145536512,-6.501857459943965,0.0,-4.933517913863006,-2.0527355816577213
Item,21.718802868358644,-11.382655619254098,19.051585648007503,19.485077888089183,21.718802868358644,19.485077888089183,19.051585648007503,-10.407627776892193,20.896716910372653,19.485077888089183,-20.13248654051871,18.014235468909526,19.485077888089183,-9.382435571392108,-7.326822496012465,-16.08784996903504,19.051585648007503,22.291585863879053,22.291585863879053,19.485077888089183,22.291585863879053,-20.13248654051871,21.718802868358644,18.28786014219898,11.408785198218936,-10.213453604249821,24.32970400835913,13.991004498276276,31.370384775286126,-5.374551201888502,-9.857036654202783,-9.857036654202783,11.408785198218936,-4.325132332858249,11.408785198218936,20.29765569843801,15.037863321304648,15.922351391786112,-12.934362254831784,14.570255017458368,-5.295840558529393,27.334293520989235,28.021790560430546,3.4650804846397207,-4.283011042516623,9.719768954560148,28.021790560430546,-8.492235102265287,16.06447497352554,12.119811655547164,8.550408751601672,7.818162581219395,30.707018247248186,8.550408751601672,-20.13248654051871,17.005507687889814,16.273261517507535,19.275151870884272,8.550408751601672,7.818162581219395,8.550408751601672,19.275151870884272,17.005507687889814,-20.13248654051871,16.273261517507535,1.0000000000000142,20.73908139135959,-8.175170953613701,38.34567787866864,-8.246234617737347,1.0000000000000142,1.0000000000000142,-7.059921932893469,30.803059058721544,28.059926248586905,0.0,16.047606541656457,26.265821666033254,-1.7238038993557074,41.768050250729885,-7.059921932893469,0.0,-7.178047955749719,-10.080191806193085
SqlMapItemDao,21.718802868358644,-11.382655619254098,19.051585648007503,19.485077888089183,21.718802868358644,19.485077888089183,19.051585648007503,-10.407627776892193,20.896716910372653,19.485077888089183,-20.13248654051871,18.014235468909526,19.485077888089183,-9.382435571392108,-7.326822496012465,-16.08784996903504,19.051585648007503,22.291585863879053,22.291585863879053,19.485077888089183,22.291585863879053,-20.13248654051871,21.718802868358644,18.28786014219898,11.408785198218936,-10.213453604249821,24.32970400835913,13.991004498276276,31.370384775286126,-5.374551201888502,-9.857036654202783,-9.857036654202783,11.408785198218936,-4.325132332858249,11.408785198218936,20.29765569843801,15.037863321304648,15.922351391786112,-12.934362254831784,14.570255017458368,-5.295840558529393,27.334293520989235,28.021790560430546,3.4650804846397207,-4.283011042516623,9.719768954560148,28.021790560430546,-8.492235102265287,16.06447497352554,12.119811655547164,8.550408751601672,7.818162581219395,30.707018247248186,8.550408751601672,-20.13248654051871,17.005507687889814,16.273261517507535,19.275151870884272,8.550408751601672,7.818162581219395,8.550408751601672,19.275151870884272,17.005507687889814,-20.13248654051871,16.273261517507535,1.0000000000000142,20.73908139135959,-8.175170953613701,38.34567787866864,-8.246234617737347,1.0000000000000142,1.0000000000000142,-7.059921932893469,30.803059058721544,28.059926248586905,0.0,16.047606541656457,26.265821666033254,-1.7238038993557074,41.768050250729885,-7.059921932893469,0.0,-7.178047955749719,-10.080191806193085
index(jsp),-7.1599785843757,-4.115170007094166,-3.41530710896312,-3.151864922793504,-7.1599785843757,-3.151864922793504,-3.41530710896312,-3.8452843738146205,-2.0534222739177697,-3.151864922793504,-7.059921932893469,-5.291624125244562,-3.151864922793504,-3.151864922793504,-3.4355351795660534,-7.123222073139693,-3.41530710896312,-2.5381571896012667,-2.5381571896012667,-3.151864922793504,-2.5381571896012667,-7.059921932893469,-7.1599785843757,-3.4361473700110667,29.407685223484897,43.45714239164445,22.919859623638818,30.551851355046995,17.971798533400282,42.80096418191763,44.48608344130107,44.48608344130107,29.407685223484897,47.44647355515677,29.407685223484897,32.37074796745944,28.156303241245,32.35578790443331,42.98260624372152,33.21313123398616,45.829395971717325,-0.5792561259347548,-2.593394231563651,-5.884699892908763,-5.8189603693961915,-7.458562379948869,-2.593394231563651,-5.884699892908763,-2.593394231563651,-2.2474115776655963,27.080161094000744,27.65747533569077,17.3021362763634,27.080161094000744,-7.059921932893469,-8.275177965326625,-7.697863723636601,-10.776846255540883,27.080161094000744,27.65747533569077,27.080161094000744,-10.776846255540883,-8.275177965326625,-7.059921932893469,-7.697863723636601,-7.059921932893469,21.16964973584469,-7.059921932893469,-8.87272250320266,-6.501857459943965,-7.059921932893469,-7.059921932893469,1.0,17.598306984148998,19.27670299009314,50.0,32.719991764194205,23.569163213996116,-1.4284225590670188,24.420743874065245,-49.0,0.0,-2.186911252284503,-5.489071548203937
PetStoreFacade,20.268984242639142,-7.137424771993879,18.847643472408116,18.57015051149856,20.268984242639142,18.57015051149856,18.847643472408116,-7.181272651536447,19.450523172506912,18.57015051149856,12.501788869499604,19.724899990202793,18.57015051149856,-6.4298494885014374,-9.656103413408298,-8.713865968947175,18.847643472408116,21.657953954283116,21.657953954283116,18.57015051149856,21.657953954283116,12.501788869499604,20.268984242639142,18.993803323065627,29.092922387371956,19.79365167536979,37.038853517266524,33.975998953194,42.59056255276603,15.886107441115577,18.68766748609577,18.68766748609577,29.092922387371956,21.987744364884904,29.092922387371956,30.9098287150955,26.241446500442947,24.08396701066936,17.306821884417317,32.2277073707169,18.608956760738746,22.28282627257033,23.773605781420812,20.25151762650397,10.380395320146832,14.991857317749139,23.773605781420812,9.8961785671766,13.41826672209344,11.872985319623853,30.48206197939501,25.49023213595561,40.13489307662824,30.48206197939501,12.501788869499604,20.12672292006764,15.134893076628238,14.61994700435003,30.48206197939501,25.49023213595561,30.48206197939501,14.61994700435003,20.12672292006764,12.501788869499604,15.134893076628238,30.803059058721544,33.436163265850176,22.857127928826976,32.40131910944325,-6.553004171390633,30.803059058721544,30.803059058721544,17.598306984148998,1.0,9.299300241151222,25.0,25.11179202885505,37.53204319337335,-3.5592356536621104,47.28282627257033,-7.401693015851002,0.0,-4.195068132667587,-2.787350912084769
PetStoreImpl,18.497646055624855,-8.535502330519188,21.556958458089863,20.1946335323274,18.497646055624855,20.1946335323274,21.556958458089863,-10.218959700820296,19.331690816221407,20.1946335323274,9.758656059364968,20.724499406479843,20.1946335323274,-4.8053664676726,-9.096617368488756,-8.405179975971038,21.556958458089863,24.289844697852693,24.289844697852693,20.1946335323274,24.289844697852693,9.758656059364968,18.497646055624855,22.745360835876202,28.659999230188845,19.648067344101356,36.60593036008341,34.579511812865725,41.213898072312084,20.010058640952472,19.85893733454713,19.85893733454713,28.659999230188845,24.195304714861404,28.659999230188845,32.945681505955754,30.365397700279843,31.834966348948164,18.698563266564186,34.77882584169797,19.280770449110037,21.369919708493782,21.29379994387348,16.97817966578909,8.118313119143199,11.345450155004691,21.29379994387348,6.622840606461718,10.93846088454611,9.143221067148882,29.212367592932598,23.138878132347635,37.783539073020265,29.212367592932598,9.758656059364968,18.857028533605227,12.783539073020266,11.696283508490488,29.212367592932598,23.138878132347635,29.212367592932598,11.696283508490488,18.857028533605227,9.758656059364968,12.783539073020266,28.059926248586905,31.084809262242203,20.113995118692337,29.18500835133255,-9.286796298589936,28.059926248586905,28.059926248586905,19.27670299009314,9.299300241151222,1.0,25.0,30.402569139643518,38.524240840391755,-2.95146158701027,46.36991970849378,-5.7232970099068625,0.0,-2.6509289090633157,-2.6710575069223275
Error(jsp),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.35533905932737,50.0,28.86751345948129,35.35533905932737,25.0,50.0,50.0,50.0,35.35533905932737,50.0,35.35533905932737,35.35533905932737,35.35533905932737,35.35533905932737,50.0,35.35533905932737,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.35533905932737,35.35533905932737,25.0,35.35533905932737,0.0,0.0,0.0,0.0,35.35533905932737,35.35533905932737,35.35533905932737,0.0,0.0,0.0,0.0,0.0,28.86751345948129,0.0,0.0,0.0,0.0,0.0,50.0,25.0,25.0,50.0,35.35533905932737,28.86751345948129,0.0,25.0,0.0,0.0,0.0,0.0
IncludeBanner(jsp),-3.6904664975871393,-4.343858497709321,-5.26038701409366,-1.1364788118927958,-3.6904664975871393,-1.1364788118927958,-5.26038701409366,-6.177403943491755,-6.471572436969468,-1.1364788118927958,-4.364807981536693,-3.6682669680547004,-1.1364788118927958,-1.1364788118927958,-2.2363604506130454,-2.9963806405017333,-5.26038701409366,-5.4465853236050235,-5.4465853236050235,-1.1364788118927958,-5.4465853236050235,-4.364807981536693,-3.6904664975871393,-3.930682319659629,18.79049769615863,29.11980732532925,34.61532674254494,27.1990461841992,30.432791448929645,18.940685432005015,26.8805992513636,26.8805992513636,18.79049769615863,34.57797057957562,18.79049769615863,13.195657010620614,8.585346372677638,-13.049420624564767,26.905835507549874,18.08470423800057,12.623116434469598,3.3080758468000866,18.973242708404577,18.396596377052397,27.94503560701107,29.447578283105898,18.973242708404577,28.751935436379775,29.328581767731954,-3.04784579049925,17.378074856289622,19.314762866312208,29.670101925639585,17.378074856289622,-4.364807981536693,-7.621925143710372,-5.685237133687783,-6.735643176783846,17.378074856289622,19.314762866312208,17.378074856289622,-6.735643176783846,-7.621925143710372,-4.364807981536693,-5.685237133687783,16.047606541656457,35.13959191269851,20.6351920184633,18.19238192676899,-0.833199871266217,16.047606541656457,16.047606541656457,32.719991764194205,25.11179202885505,30.402569139643518,35.35533905932737,0.9999999999999858,-4.48144466445336,-18.34003277532462,3.3080758468000866,-2.6353472951331645,0.0,-3.5604262633399646,0.0104034741626914
IncludeBottom(jsp),26.3097033488203,-8.12519229771031,18.272717206095535,22.696613037868193,26.3097033488203,22.696613037868193,18.272717206095535,-13.613641458786606,16.676727350253934,22.696613037868193,21.800001792181202,20.838203362930997,22.696613037868193,-6.170900421613098,-6.699740993184947,-6.703130462282943,18.272717206095535,21.784154599114014,21.784154599114014,22.696613037868193,21.784154599114014,21.800001792181202,26.3097033488203,20.814118195931712,35.4645065849117,21.71695672075238,27.973010871858747,39.94821367374443,35.53620567615997,22.477881087655494,19.12154969986195,19.12154969986195,35.4645065849117,28.29739263321923,35.4645065849117,31.914532737111315,34.4351966745605,37.369642761388995,20.207822958945016,30.672009841285195,5.782817973713804,-35.34071509139495,16.60488014204067,13.709369104658208,-10.252608732731924,-4.347331719352147,16.60488014204067,-6.703045418534941,-3.807534381152479,22.17903277066262,32.6910847785102,30.298006759526782,32.774447902362425,32.6910847785102,21.800001792181202,20.733769191605194,18.340691172621774,20.763884197270812,32.6910847785102,30.298006759526782,32.6910847785102,20.763884197270812,20.733769191605194,21.800001792181202,18.340691172621774,26.265821666033254,22.806511046473826,13.34490285589306,27.934905239594165,-5.946777257347679,26.265821666033254,26.265821666033254,23.569163213996116,37.53204319337335,38.524240840391755,28.86751345948129,-4.48144466445336,1.0000000000000142,-23.723615225010356,7.96055509782699,-5.298350245485174,0.0,-6.272082661910122,-0.2633306608284422
IncludeQuickHeader(jsp),-2.936291166647433,-12.078673908852744,-8.049156213672685,-4.057687837010278,-2.936291166647433,-4.057687837010278,-8.049156213672685,-10.71123985932382,-9.153999499626208,-4.057687837010278,-1.7238038993557074,-5.89399230336961,-4.057687837010278,-4.057687837010278,-6.862629169430005,-5.587897622539317,-8.049156213672685,-10.385179887718238,-10.385179887718238,-4.057687837010278,-10.385179887718238,-1.7238038993557074,-2.936291166647433,-4.186116368613216,-5.076895001124696,-6.132655084414768,-5.076895001124696,-3.4826864812040577,-8.427490492227726,-6.810193874484126,-8.48155241840886,-8.48155241840886,-5.076895001124696,-4.354159595814601,-5.076895001124696,-8.75000222684894,-6.810193874484126,-4.997909756130698,-11.688960284949061,-8.32653015778858,-17.168226083152913,-23.09229011449675,-5.439410847036737,-4.658638569295814,-5.348011297052256,-7.0786528299485285,-5.439410847036737,-4.658638569295814,-5.439410847036737,-6.82123244349383,-4.012151065999245,-8.463689616745878,-8.463689616745878,-4.012151065999245,-1.7238038993557074,-4.012151065999245,-8.463689616745878,-8.15597170131561,-4.012151065999245,-8.463689616745878,-4.012151065999245,-8.15597170131561,-4.012151065999245,-1.7238038993557074,-8.463689616745878,-1.7238038993557074,-8.463689616745878,-1.7238038993557074,-4.859450820705144,-2.9258428272502472,-1.7238038993557074,-1.7238038993557074,-1.4284225590670188,-3.5592356536621104,-2.95146158701027,0.0,-18.34003277532462,-23.723615225010356,-49.0,-23.09229011449675,-1.4284225590670188,0.0,-10.100438120298296,-3.1148444554366552
IncludeTop(jsp),22.73885589260973,-4.561509561240827,21.29831739339202,25.112053456312257,22.73885589260973,25.112053456312257,21.29831739339202,-8.87473160037627,15.769278387950006,25.112053456312257,23.466780061507944,22.051733503112423,25.112053456312257,0.1120534563122576,-2.609860433193274,-0.4122754188048531,21.29831739339202,20.519926009894988,20.519926009894988,25.112053456312257,20.519926009894988,23.466780061507944,22.73885589260973,22.657154835786635,29.141086299350434,18.802847990327262,37.087017429245,36.635130536881746,45.02637354478564,19.765828215945664,17.19712384999407,17.19712384999407,29.141086299350434,27.24657129241457,29.141086299350434,27.011692422801772,30.121167275273034,33.825823630178064,17.246073037952435,29.602432105888962,-6.087219105433,-24.0,31.984031295107147,32.19496371080166,18.72069141821941,19.770805603518063,31.984031295107147,21.839624651474292,21.628692235779777,24.32436424087216,28.054943105249833,29.131808780611102,43.77646972128373,28.054943105249833,23.466780061507944,17.699604045922463,18.776469721283732,18.28717551825827,28.054943105249833,29.131808780611102,28.054943105249833,18.28717551825827,17.699604045922463,23.466780061507944,18.776469721283732,41.768050250729885,37.07773991050567,33.82211912083531,41.20129548724394,-4.653158145536512,41.768050250729885,41.768050250729885,24.420743874065245,47.28282627257033,46.36991970849378,25.0,3.3080758468000866,7.96055509782699,-23.09229011449675,1.0,-0.5792561259347548,0.0,-3.8097328931695045,3.294240491287924
index(html),-7.1599785843757,-4.115170007094166,-3.41530710896312,-3.151864922793504,-7.1599785843757,-3.151864922793504,-3.41530710896312,-3.8452843738146205,-2.0534222739177697,-3.151864922793504,-7.059921932893469,-5.291624125244562,-3.151864922793504,-3.151864922793504,-3.4355351795660534,-7.123222073139693,-3.41530710896312,-2.5381571896012667,-2.5381571896012667,-3.151864922793504,-2.5381571896012667,-7.059921932893469,-7.1599785843757,-3.4361473700110667,-5.947653835842472,-6.542857608355545,-5.947653835842472,-4.803487704280375,-7.02820146659972,-7.199035818082374,-5.513916558698928,-5.513916558698928,-5.947653835842472,-2.5535264448432278,-5.947653835842472,-2.984591091867931,-7.199035818082374,-2.9995511548940548,-7.017393756278484,-2.1422078253412105,-4.170604028282674,-0.5792561259347548,-2.593394231563651,-5.884699892908763,-5.8189603693961915,-7.458562379948869,-2.593394231563651,-5.884699892908763,-2.593394231563651,-2.2474115776655963,-8.275177965326625,-7.697863723636601,-7.697863723636601,-8.275177965326625,-7.059921932893469,-8.275177965326625,-7.697863723636601,-10.776846255540883,-8.275177965326625,-7.697863723636601,-8.275177965326625,-10.776846255540883,-8.275177965326625,-7.059921932893469,-7.697863723636601,-7.059921932893469,-7.697863723636601,-7.059921932893469,-8.87272250320266,-6.501857459943965,-7.059921932893469,-7.059921932893469,-49.0,-7.401693015851002,-5.7232970099068625,0.0,-2.6353472951331645,-5.298350245485174,-1.4284225590670188,-0.5792561259347548,-49.0,0.0,-2.186911252284503,-5.489071548203937
help(html),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OracleSequenceDao,-0.6727560157234441,-7.379403873810248,-8.400714573931817,-3.8264693236927236,-0.6727560157234441,-3.8264693236927236,-8.400714573931817,-7.610247172173397,-5.581264792647358,-3.8264693236927236,-7.178047955749719,-10.728446565305086,-3.8264693236927236,-3.8264693236927236,-3.6134919775590904,-9.867085374101267,-8.400714573931817,-31.253412392799014,-31.253412392799014,-3.8264693236927236,-31.253412392799014,-7.178047955749719,-0.6727560157234441,-6.378106393835414,-0.12361450066921831,-7.475299627577237,-0.12361450066921831,-5.447175704918264,-7.913398221444571,-0.8221908451837843,-5.3679356319907825,-5.3679356319907825,-0.12361450066921831,-8.874320411232048,-0.12361450066921831,-2.7460163790613756,-0.8221908451837843,-1.5310555870840545,-8.688336154532294,-9.08740269892631,-3.297062394603339,-3.8097328931695045,-4.02723205698627,-6.915234976639501,-5.365954437392098,-6.067333588999091,-4.02723205698627,-6.915234976639501,-4.02723205698627,-6.245580938611072,-0.8714647821438979,-4.682856925519411,-4.682856925519411,-0.8714647821438979,-7.178047955749719,-0.8714647821438979,-4.682856925519411,-4.0275387110192975,-0.8714647821438979,-4.682856925519411,-0.8714647821438979,-4.0275387110192975,-0.8714647821438979,-7.178047955749719,-4.682856925519411,-7.178047955749719,-4.682856925519411,-7.178047955749719,-1.9997438960496345,-4.933517913863006,-7.178047955749719,-7.178047955749719,-2.186911252284503,-4.195068132667587,-2.6509289090633157,0.0,-3.5604262633399646,-6.272082661910122,-10.100438120298296,-3.8097328931695045,-2.186911252284503,0.0,-48.999999999999986,-10.892500406328852
